office,-0.16438094636931172,51.5308934011864,1819
office,-0.1434931157229443,51.518813264787106,12587
office,-0.17515889933272644,51.5013675951172,3520
office,-0.12610631612845727,51.49216692713963,1691
office,-0.13484647661992336,51.49997825548309,8127
office,-0.11814390520684495,51.51241989346776,1248
office,-0.13016388842013085,51.497944035755424,5541
office,-0.13042420199085092,51.49465450074275,5356
office,-0.12484834025136692,51.50403506415082,19747
office,-0.12618069320228661,51.506004637287205,3305
office,-0.12904323114706337,51.500972882481825,3194
office,-0.12684004117599265,51.50366840300688,6130
office,-0.15282486286467128,51.536782397199545,998
office,-0.15282486286467128,51.536782397199545,998
office,-0.14270242787142662,51.51930003640605,1021
office,-0.13928912923661368,51.517734981468415,3511
office,-0.17479365446627823,51.51863322380476,3564
office,-0.1809566756380515,51.51804408497966,2169
office,-0.17957183766932447,51.51886367697846,486
office,-0.13637510831374913,51.51401333534201,1210
office,-0.12483402061322632,51.5087476528344,105
office,-0.18097474700504598,51.51379983409054,155
office,-0.1446082762709199,51.5079285407963,1079
office,-0.11305707171043747,51.51169027564607,4801
office,-0.11360041564750034,51.511516504731034,652
office,-0.1250673387963961,51.5077156653614,107
office,-0.12535345171173273,51.5078963779781,273
office,-0.18896051848669665,51.51071035048701,1019
office,-0.13238520433500645,51.489361279193226,3832
office,-0.1438015247333004,51.5163090066699,294
office,-0.14150844966925902,51.51676491656534,219
office,-0.14876311891809516,51.518502600617204,1111
office,-0.1536085898966027,51.516971660582854,2851
office,-0.1534550526031093,51.5159645375441,1306
office,-0.14488583980305933,51.52126951837515,2088
office,-0.17388104195064868,51.53304369441614,321
office,-0.17088982747221965,51.531960437487584,139
office,-0.12594851495560366,51.49212500797389,4296
office,-0.14831523996580842,51.491557790880044,5162
office,-0.14831523996580842,51.491557790880044,5162
office,-0.1308264161372385,51.48950775295712,391
office,-0.1375086191350403,51.49301099438985,129
office,-0.13770695276748732,51.492791816337174,263
office,-0.1662904074317755,51.518512734666245,869
office,-0.12747102523953535,51.493773817293544,2309
office,-0.16358234903497418,51.520487798017804,288
office,-0.16331756410105608,51.52005468196714,114
office,-0.1373918194546691,51.493214893830995,72
office,-0.1365704,51.49469385,73
office,-0.13746816626755076,51.493122070072744,51
office,-0.13764699644089282,51.493417670392404,1534
office,-0.13669563413450347,51.494528140118426,88
office,-0.13669563413450347,51.494528140118426,88
office,-0.1369435088392227,51.49423604058764,77
office,-0.1316186778940402,51.48993251606966,557
office,-0.12608041558206035,51.492734131616416,1885
office,-0.13182152924251522,51.498873835404126,534
office,-0.13182152924251522,51.498873835404126,534
office,-0.12847668890269542,51.5009665657651,1291
office,-0.13597456939791047,51.499144621373745,2358
office,-0.13597456939791047,51.499144621373745,2358
office,-0.14218775489255858,51.492531696139835,2150
office,-0.19811800988082273,51.51520216391126,1399
office,-0.13423027408781013,51.51341398724126,829
office,-0.13423027408781013,51.51341398724126,829
office,-0.1361157602749677,51.51333132434621,1156
office,-0.1357396463862912,51.51275298595849,510
office,-0.13043592267930296,51.49943027786363,3266
office,-0.12737324572233694,51.49504527695279,1695
office,-0.12982575778755767,51.49587981483611,7700
office,-0.16927856276264458,51.52046054021432,5720
office,-0.1487546815183219,51.499376937029275,6668
office,-0.147910188418937,51.49854164849916,8375
office,-0.11876231079271145,51.51443896731474,1560
office,-0.1361793534404072,51.49609918095223,1691
office,-0.15115021921249588,51.517271175293274,163
office,-0.15000248390034462,51.51730811478225,236
office,-0.14491188087094936,51.51753933743608,795
office,-0.13544502480876924,51.51780920327193,829
office,-0.15213793033416032,51.50811785244713,269
office,-0.15196165279947244,51.50841166036873,145
office,-0.12639443787495339,51.494384740788995,3765
office,-0.12620124972939623,51.49552863643603,2348
office,-0.12450982964250384,51.50172994054573,1493
office,-0.1262166,51.498558849999995,398
office,-0.11593165549250556,51.51268739164769,191
office,-0.12559298071413852,51.507538221570385,531
office,-0.13570574661718177,51.499386256601,348
office,-0.14605377318893772,51.49620001712535,287
office,-0.14802944673109816,51.49764733369545,311
office,-0.15251093844502117,51.5000850987914,627
office,-0.15180204006655376,51.49881469281202,684
