school,-0.17915974527299727,51.49943733029184,2792
school,-0.16074669559070046,51.52616099877187,4993
school,-0.1551455406160088,51.52570314557334,9074
school,-0.16135655870762095,51.52595927888474,3312
school,-0.11686610214967941,51.5140255635967,3572
school,-0.11694609851648581,51.513541877455644,990
school,-0.11763619457740589,51.51414985910461,615
school,-0.1172749591017044,51.51447960139929,382
school,-0.11704885149420366,51.51473866810106,310
school,-0.11703787428264878,51.51458350161338,318
school,-0.11721729168879338,51.51479031764397,197
school,-0.11728966564455716,51.51466914809029,249
school,-0.13750330612457096,51.48771259368092,8143
school,-0.1401311204975491,51.52094578044601,8737
school,-0.16241051105127688,51.52496069786249,2156
school,-0.15499965916579586,51.52202726245807,15136
school,-0.15211010787892457,51.522113314870445,5379
school,-0.17096365361350088,51.52560950332629,7190
school,-0.17711043579027003,51.49968353972865,1420
school,-0.1979710742358713,51.518067696919985,9581
school,-0.18618558329805335,51.51472108069963,20611
school,-0.13832121379421675,51.519995415203034,603
school,-0.13864627386521808,51.51989324481474,795
school,-0.13907560278991088,51.51957698082498,1052
school,-0.17295089959686863,51.51755905371408,5139
school,-0.13216754112998452,51.48853202658225,3518
school,-0.13952165428665933,51.48747797744126,6545
school,-0.13687188492138394,51.487814170259576,27682
school,-0.17766982960442304,51.52285323332781,489
school,-0.18954717203284419,51.52145392196145,1968
school,-0.1913219217313314,51.5212548983721,776
school,-0.18971384736208016,51.52242398951947,1263
school,-0.19686427906681847,51.52412160913284,1147
school,-0.19647547321794473,51.52398024533138,776
school,-0.19884401619957026,51.52952502561466,1567
school,-0.19376610789365997,51.52533089648881,23897
school,-0.20302520711085956,51.532054705585445,2453
school,-0.1148668083438765,51.515490788676814,3429
school,-0.13489403376082773,51.49507151403205,1188
school,-0.19227321660031735,51.53408792407558,12290
school,-0.19229854166632968,51.534099948329654,4761
school,-0.19133459169977507,51.534540318040975,4283
school,-0.19671482966957807,51.52407375369476,3788
school,-0.17674688774442524,51.538455824370494,31498
school,-0.16364710246850397,51.536035056154724,1668
school,-0.21534837649009833,51.5284079892771,4510
school,-0.17791869986840295,51.52280535229652,9229
school,-0.17654499028535986,51.521275548105685,1013
school,-0.19228846843528813,51.514802035671735,3504
school,-0.16025728992187369,51.524739620390086,1833
school,-0.15430045831008976,51.522134193086785,536
school,-0.15246808300736736,51.52230732723088,712
school,-0.15188254648171856,51.52217396493048,859
school,-0.15231706981524606,51.52202696866404,1324
school,-0.15183314968755235,51.52349750378203,6700
school,-0.16429071826230185,51.51676897642005,996
school,-0.16248501645769167,51.51714808608762,1467
school,-0.12923958851546147,51.49051529703625,1245
school,-0.1290552252780195,51.48998589324548,4524
school,-0.12789950074458878,51.4901651276493,5631
school,-0.15008391908651653,51.50886580908973,574
school,-0.13432447174906614,51.51166319448802,532
school,-0.16626734680573305,51.524402138944154,453
school,-0.17813617967544804,51.49949817002055,2529
school,-0.18759148758929836,51.532854283898544,5991
school,-0.14662069679735062,51.49614525851352,1026
school,-0.19126830817107424,51.534709623561,198
school,-0.19160836810009038,51.53452584052785,707
school,-0.1754002013494445,51.49970489188389,4881
school,-0.17599621267728957,51.49945061885063,5718
school,-0.17754018420704012,51.49865022153748,5565
school,-0.17769826897398433,51.49904729356643,4550
