park,-0.3458639484917338,51.56773476430933,23903
leisure,-0.344100582217245,51.57206412872396,30361
park,-0.34082206445719215,51.57435579891243,66333
leisure,-0.3323465327566935,51.57193826487533,12818
leisure,-0.31887060487115754,51.60765586300616,705736
park,-0.3368254572826663,51.57836637459055,14581
park,-0.33704424811158806,51.576860124520245,46697
leisure,-0.3320819048835885,51.571344635539724,2907
leisure,-0.3427749763516683,51.57365420422027,31881
leisure,-0.34759290754455174,51.573271452220965,174997
park,-0.3630028631402391,51.56017271852284,140609
leisure,-0.34158052187699645,51.562705951982245,26157
leisure,-0.3409367527122654,51.56015675413528,28253
leisure,-0.34282412578139504,51.56052785382025,21991
leisure,-0.3446097972374764,51.56017962273574,9509
leisure,-0.3460713715925858,51.56079960767804,15607
leisure,-0.3445200038710037,51.56105747109866,9750
leisure,-0.3281004121828569,51.57739123290081,50307
leisure,-0.33116465000000006,51.5729763,5469
leisure,-0.3306709406172634,51.57256508355513,5486
leisure,-0.33609845,51.56618794999999,1787
leisure,-0.3714101705509912,51.55815444724016,12486
park,-0.3739081369072037,51.560245142614356,2560
leisure,-0.3334438349187983,51.569032325603864,162951
leisure,-0.3942036658986902,51.61048269173965,853195
park,-0.4032440474919461,51.62147006906415,1630822
leisure,-0.36339181249111857,51.621040998977335,505310
leisure,-0.355451938815525,51.62833648005278,1000868
park,-0.34276931382956455,51.60670900266232,100834
leisure,-0.32759607262117535,51.592612083592996,13291
park,-0.3259473040827625,51.59415807130735,117039
park,-0.28926100922906206,51.59092630229884,83562
park,-0.3039054993607791,51.59891487265861,136261
park,-0.37802618053262893,51.58716036154176,102919
park,-0.36986892265534826,51.58519933212884,58761
park,-0.3652623497461004,51.58765989862707,23099
park,-0.34524557035475384,51.584110375156975,172464
park,-0.3555090569326616,51.576829669125615,170455
park,-0.31935318450237454,51.587343372429785,346357
park,-0.31649638826784204,51.59587463851663,26171
park,-0.30743753292922926,51.598380296751785,27263
park,-0.30069248653520414,51.60376132287882,126046
park,-0.3008800575718018,51.60863107363029,44051
park,-0.2930086882113293,51.61325351958895,473551
